athlete_code,stage_code,result_rank,result,result_type
1919051,ATHW100MHURD----------RND1000500--,7.0,13.24,TIME
1974133,ATHW100MHURD----------RND1000500--,8.0,13.40,TIME
1981088,ATHW100MHURD----------REP-000100--,1.0,12.79,TIME
1972268,ATHW100MHURD----------REP-000100--,2.0,12.87,TIME
1568814,ATHW100MHURD----------REP-000100--,3.0,12.88,TIME
1564574,ATHW100MHURD----------REP-000100--,4.0,13.17,TIME
1920454,ATHW100MHURD----------REP-000100--,5.0,13.20,TIME
4849478,ATHW100MHURD----------REP-000100--,6.0,13.24,TIME
1939827,ATHW100MHURD----------REP-000100--,7.0,13.86,TIME
1897833,ATHW100MHURD----------REP-000200--,1.0,12.82,TIME
4646304,ATHW100MHURD----------REP-000200--,2.0,12.83,TIME
1904304,ATHW100MHURD----------REP-000200--,3.0,12.83,TIME
1910629,ATHW100MHURD----------REP-000200--,4.0,12.92,TIME
1939746,ATHW100MHURD----------REP-000200--,5.0,13.00,TIME
1919051,ATHW100MHURD----------REP-000200--,6.0,13.13,TIME
1974133,ATHW100MHURD----------REP-000200--,7.0,13.30,TIME
1904298,ATHW100MHURD----------REP-000300--,1.0,12.86,TIME
1921781,ATHW100MHURD----------REP-000300--,2.0,12.89,TIME
1920622,ATHW100MHURD----------REP-000300--,3.0,12.96,TIME
1919053,ATHW100MHURD----------REP-000300--,4.0,12.98,TIME
1939819,ATHW100MHURD----------REP-000300--,5.0,12.99,TIME
1942194,ATHW100MHURD----------REP-000300--,6.0,13.12,TIME
3546509,ATHW100MHURD----------REP-000300--,7.0,13.45,TIME
1960169,ATHW100MHURD----------RND1000300--,1.0,12.53,TIME
1972275,ATHW100MHURD----------RND1000300--,1.0,12.53,TIME
1911932,ATHW100MHURD----------RND1000300--,3.0,12.56,TIME
1908232,ATHW100MHURD----------RND1000300--,4.0,12.78,TIME
1974033,ATHW100MHURD----------RND1000300--,5.0,12.80,TIME
1904304,ATHW100MHURD----------RND1000300--,6.0,12.96,TIME
1920454,ATHW100MHURD----------RND1000300--,7.0,13.50,TIME
1939827,ATHW100MHURD----------RND1000300--,8.0,20.85,TIME
1926196,ATHW100MHURD----------RND1000100--,1.0,12.49,TIME
1960913,ATHW100MHURD----------RND1000100--,2.0,12.61,TIME
1538830,ATHW100MHURD----------RND1000100--,3.0,12.84,TIME
1919815,ATHW100MHURD----------RND1000100--,4.0,12.85,TIME
1942194,ATHW100MHURD----------RND1000100--,5.0,12.92,TIME
1919053,ATHW100MHURD----------RND1000100--,6.0,12.97,TIME
1972268,ATHW100MHURD----------RND1000100--,7.0,12.98,TIME
4646304,ATHW100MHURD----------RND1000100--,8.0,13.05,TIME
1960913,ATHW100MHURD----------SFNL000200--,1.0,12.34,TIME
1972275,ATHW100MHURD----------SFNL000200--,2.0,12.43,TIME
1908232,ATHW100MHURD----------SFNL000200--,3.0,12.63,TIME
4646304,ATHW100MHURD----------SFNL000200--,4.0,12.67,TIME
1977672,ATHW100MHURD----------SFNL000200--,5.0,12.68,TIME
1948314,ATHW100MHURD----------SFNL000200--,6.0,12.69,TIME
1538830,ATHW100MHURD----------SFNL000200--,7.0,12.92,TIME
1904298,ATHW100MHURD----------SFNL000200--,8.0,13.05,TIME
4979566,ATHW100MHURD----------SFNL000100--,1.0,12.39,TIME
1908181,ATHW100MHURD----------SFNL000100--,2.0,12.50,TIME
1926196,ATHW100MHURD----------SFNL000100--,3.0,12.55,TIME
1573171,ATHW100MHURD----------SFNL000100--,3.0,12.55,TIME
1974033,ATHW100MHURD----------SFNL000100--,5.0,12.60,TIME
1553912,ATHW100MHURD----------SFNL000100--,6.0,12.82,TIME
1921781,ATHW100MHURD----------SFNL000100--,7.0,12.91,TIME
1897833,ATHW100MHURD----------SFNL000100--,,,IRM
1537183,ATHW100MHURD----------SFNL000300--,1.0,12.35,TIME
1960169,ATHW100MHURD----------SFNL000300--,2.0,12.42,TIME
1890736,ATHW100MHURD----------SFNL000300--,3.0,12.44,TIME
1911932,ATHW100MHURD----------SFNL000300--,4.0,12.52,TIME
1919815,ATHW100MHURD----------SFNL000300--,5.0,12.89,TIME
1981088,ATHW100MHURD----------SFNL000300--,6.0,13.01,TIME
1972268,ATHW100MHURD----------SFNL000300--,7.0,13.03,TIME
1956857,ATHW100MHURD----------SFNL000300--,,,IRM
1960169,ATHW100MHURD----------FNL-000100--,1.0,12.33,TIME
1911932,ATHW100MHURD----------FNL-000100--,2.0,12.34,TIME
1537183,ATHW100MHURD----------FNL-000100--,3.0,12.36,TIME
1972275,ATHW100MHURD----------FNL-000100--,4.0,12.43,TIME
4979566,ATHW100MHURD----------FNL-000100--,5.0,12.43,TIME
1908181,ATHW100MHURD----------FNL-000100--,6.0,12.56,TIME
1960913,ATHW100MHURD----------FNL-000100--,7.0,12.93,TIME
1890736,ATHW100MHURD----------FNL-000100--,,,IRM
1537345,ATHW1500M-------------RND1000100--,1.0,3:58.84,TIME
1924459,ATHW1500M-------------RND1000100--,2.0,3:58.91,TIME
1928500,ATHW1500M-------------RND1000100--,3.0,3:59.01,TIME
1939771,ATHW1500M-------------RND1000100--,4.0,3:59.22,TIME
1910770,ATHW1500M-------------RND1000100--,5.0,3:59.22,TIME
1960143,ATHW1500M-------------RND1000100--,6.0,3:59.63,TIME
1948074,ATHW1500M-------------RND1000100--,7.0,4:00.23,TIME
1552348,ATHW1500M-------------RND1000100--,8.0,4:00.69,TIME
1904184,ATHW1500M-------------RND1000100--,9.0,4:01.60,TIME
1974314,ATHW1500M-------------RND1000100--,10.0,4:02.22,TIME
1921782,ATHW1500M-------------RND1000100--,11.0,4:04.28,TIME
1570601,ATHW1500M-------------RND1000100--,12.0,4:07.64,TIME
1893252,ATHW1500M-------------RND1000100--,13.0,4:09.33,TIME
1573164,ATHW1500M-------------RND1000100--,14.0,4:10.12,TIME
1907141,ATHW1500M-------------RND1000100--,15.0,4:13.77,TIME
1536983,ATHW1500M-------------RND1000200--,1.0,3:59.73,TIME
1956840,ATHW1500M-------------RND1000200--,2.0,4:00.29,TIME
1960137,ATHW1500M-------------RND1000200--,3.0,4:00.42,TIME
1910451,ATHW1500M-------------RND1000200--,4.0,4:00.74,TIME
1573136,ATHW1500M-------------RND1000200--,5.0,4:01.54,TIME
1926706,ATHW1500M-------------RND1000200--,6.0,4:02.83,TIME
1539961,ATHW1500M-------------RND1000200--,7.0,4:02.91,TIME
1939817,ATHW1500M-------------RND1000200--,8.0,4:03.89,TIME
1974237,ATHW1500M-------------RND1000200--,9.0,4:06.59,TIME
1904138,ATHW1500M-------------RND1000200--,10.0,4:06.60,TIME
1920238,ATHW1500M-------------RND1000200--,11.0,4:08.55,TIME
1904335,ATHW1500M-------------RND1000200--,12.0,4:08.66,TIME
1919821,ATHW1500M-------------RND1000200--,13.0,4:09.41,TIME
1552312,ATHW1500M-------------RND1000200--,14.0,4:10.14,TIME
1912250,ATHW1500M-------------RND1000200--,15.0,4:19.30,TIME
1910557,ATHW1500M-------------RND1000300--,1.0,4:02.67,TIME
1939795,ATHW1500M-------------RND1000300--,2.0,4:02.70,TIME
1960145,ATHW1500M-------------RND1000300--,3.0,4:03.22,TIME
4968786,ATHW1500M-------------RND1000300--,4.0,4:03.49,TIME
1938797,ATHW1500M-------------RND1000300--,5.0,4:04.42,TIME
1905371,ATHW1500M-------------RND1000300--,6.0,4:04.94,TIME
1892146,ATHW1500M-------------RND1000300--,7.0,4:06.07,TIME
1924499,ATHW1500M-------------RND1000300--,8.0,4:06.44,TIME
1915353,ATHW1500M-------------RND1000300--,9.0,4:06.95,TIME
1977960,ATHW1500M-------------RND1000300--,10.0,4:07.06,TIME
1536990,ATHW1500M-------------RND1000300--,11.0,4:07.15,TIME
1974090,ATHW1500M-------------RND1000300--,12.0,4:09.81,TIME
1552307,ATHW1500M-------------RND1000300--,13.0,4:11.68,TIME
1894545,ATHW1500M-------------RND1000300--,14.0,4:29.27,TIME
1536990,ATHW1500M-------------REP-000100--,1.0,4:01.47,TIME
1552307,ATHW1500M-------------REP-000100--,2.0,4:02.46,TIME
1904138,ATHW1500M-------------REP-000100--,3.0,4:03.15,TIME
1948074,ATHW1500M-------------REP-000100--,4.0,4:03.73,TIME
1974314,ATHW1500M-------------REP-000100--,5.0,4:04.26,TIME
1907141,ATHW1500M-------------REP-000100--,6.0,4:05.93,TIME
1552312,ATHW1500M-------------REP-000100--,7.0,4:06.00,TIME
1977960,ATHW1500M-------------REP-000100--,8.0,4:06.35,TIME
1920238,ATHW1500M-------------REP-000100--,9.0,4:07.22,TIME
1974090,ATHW1500M-------------REP-000100--,10.0,4:08.91,TIME
1919821,ATHW1500M-------------REP-000100--,11.0,4:10.40,TIME
1894545,ATHW1500M-------------REP-000100--,12.0,4:30.53,TIME
1904335,ATHW1500M-------------REP-000100--,,,IRM
1552348,ATHW1500M-------------REP-000200--,1.0,4:06.71,TIME
1924499,ATHW1500M-------------REP-000200--,2.0,4:06.73,TIME
1904184,ATHW1500M-------------REP-000200--,3.0,4:07.05,TIME
1539961,ATHW1500M-------------REP-000200--,4.0,4:07.60,TIME
1892146,ATHW1500M-------------REP-000200--,5.0,4:07.80,TIME
1974237,ATHW1500M-------------REP-000200--,6.0,4:08.49,TIME
1915353,ATHW1500M-------------REP-000200--,7.0,4:08.86,TIME
1939817,ATHW1500M-------------REP-000200--,8.0,4:09.05,TIME
1573164,ATHW1500M-------------REP-000200--,9.0,4:09.47,TIME
1570601,ATHW1500M-------------REP-000200--,10.0,4:11.28,TIME
1893252,ATHW1500M-------------REP-000200--,11.0,4:14.52,TIME
1912250,ATHW1500M-------------REP-000200--,12.0,4:16.46,TIME
1910451,ATHW1500M-------------SFNL000100--,1.0,3:58.64,TIME
1956840,ATHW1500M-------------SFNL000100--,2.0,3:59.49,TIME
1960145,ATHW1500M-------------SFNL000100--,3.0,3:59.74,TIME
1924459,ATHW1500M-------------SFNL000100--,4.0,3:59.83,TIME
4968786,ATHW1500M-------------SFNL000100--,5.0,4:00.21,TIME
1904184,ATHW1500M-------------SFNL000100--,6.0,4:01.90,TIME
1904138,ATHW1500M-------------SFNL000100--,7.0,4:01.94,TIME
1926706,ATHW1500M-------------SFNL000100--,8.0,4:02.20,TIME
1939771,ATHW1500M-------------SFNL000100--,9.0,4:02.69,TIME
1536990,ATHW1500M-------------SFNL000100--,10.0,4:03.11,TIME
1910557,ATHW1500M-------------SFNL000100--,11.0,4:03.24,TIME
1552307,ATHW1500M-------------SFNL000100--,12.0,4:03.59,TIME
1536983,ATHW1500M-------------SFNL000200--,1.0,3:55.10,TIME
1939795,ATHW1500M-------------SFNL000200--,2.0,3:55.40,TIME
1960137,ATHW1500M-------------SFNL000200--,3.0,3:56.17,TIME
1537345,ATHW1500M-------------SFNL000200--,4.0,3:56.41,TIME
1928500,ATHW1500M-------------SFNL000200--,5.0,3:56.57,TIME
1910770,ATHW1500M-------------SFNL000200--,6.0,3:56.69,TIME
1573136,ATHW1500M-------------SFNL000200--,7.0,3:57.31,TIME
1905371,ATHW1500M-------------SFNL000200--,8.0,3:57.75,TIME
1924499,ATHW1500M-------------SFNL000200--,9.0,3:58.08,TIME
1552348,ATHW1500M-------------SFNL000200--,10.0,3:58.11,TIME
1921782,ATHW1500M-------------SFNL000200--,11.0,3:59.70,TIME
1938797,ATHW1500M-------------SFNL000200--,12.0,3:59.96,TIME
1960143,ATHW1500M-------------SFNL000200--,13.0,4:02.03,TIME
1910451,ATHW1500M-------------FNL-000100--,1.0,3:51.29,TIME
1939795,ATHW1500M-------------FNL-000100--,2.0,3:52.56,TIME
1956840,ATHW1500M-------------FNL-000100--,3.0,3:52.61,TIME
1536983,ATHW1500M-------------FNL-000100--,4.0,3:52.75,TIME
1924459,ATHW1500M-------------FNL-000100--,5.0,3:53.37,TIME
1928500,ATHW1500M-------------FNL-000100--,6.0,3:56.07,TIME
1960137,ATHW1500M-------------FNL-000100--,7.0,3:56.38,TIME
1960145,ATHW1500M-------------FNL-000100--,8.0,3:57.52,TIME
1910770,ATHW1500M-------------FNL-000100--,9.0,3:59.08,TIME
4968786,ATHW1500M-------------FNL-000100--,10.0,4:00.12,TIME
1904184,ATHW1500M-------------FNL-000100--,11.0,4:00.31,TIME
1537345,ATHW1500M-------------FNL-000100--,12.0,4:01.27,TIME
1969547,ATHW200M--------------RND1000600--,1.0,22.24,TIME
1924384,ATHW200M--------------RND1000600--,2.0,22.28,TIME
1533136,ATHW200M--------------RND1000600--,3.0,22.84,TIME
1538505,ATHW200M--------------RND1000600--,4.0,22.87,TIME
1924268,ATHW200M--------------RND1000600--,5.0,23.00,TIME
1895346,ATHW200M--------------RND1000600--,6.0,23.01,TIME
1918980,ATHW200M--------------RND1000600--,7.0,23.31,TIME
1951888,ATHW200M--------------RND1000600--,8.0,23.37,TIME
1960588,ATHW200M--------------RND1000500--,1.0,22.38,TIME
1935592,ATHW200M--------------RND1000500--,2.0,22.70,TIME
1924507,ATHW200M--------------RND1000500--,3.0,22.77,TIME
1961213,ATHW200M--------------RND1000500--,4.0,23.06,TIME
1561820,ATHW200M--------------RND1000500--,5.0,23.07,TIME
1928494,ATHW200M--------------RND1000500--,6.0,23.16,TIME
1915358,ATHW200M--------------RND1000500--,7.0,23.20,TIME
1535858,ATHW200M--------------RND1000500--,8.0,23.21,TIME
1965279,ATHW200M--------------RND1000400--,1.0,22.55,TIME
1540717,ATHW200M--------------RND1000400--,2.0,22.61,TIME
1974169,ATHW200M--------------RND1000400--,3.0,22.88,TIME
1904064,ATHW200M--------------RND1000400--,4.0,23.17,TIME
1573178,ATHW200M--------------RND1000400--,5.0,23.30,TIME
1939826,ATHW200M--------------RND1000400--,6.0,23.36,TIME
1930371,ATHW200M--------------RND1000400--,7.0,23.52,TIME
1952035,ATHW200M--------------RND1000400--,8.0,23.68,TIME
1924460,ATHW200M--------------RND1000300--,1.0,22.39,TIME
1972113,ATHW200M--------------RND1000300--,2.0,22.74,TIME
1911884,ATHW200M--------------RND1000300--,3.0,22.99,TIME
1930367,ATHW200M--------------RND1000300--,4.0,23.18,TIME
1569318,ATHW200M--------------RND1000300--,5.0,23.33,TIME
1573124,ATHW200M--------------RND1000300--,6.0,23.43,TIME
1552158,ATHW200M--------------RND1000300--,7.0,23.49,TIME
1546073,ATHW200M--------------RND1000300--,,,IRM
1965868,ATHW200M--------------RND1000200--,1.0,22.20,TIME
1934362,ATHW200M--------------RND1000200--,2.0,22.54,TIME
1977673,ATHW200M--------------RND1000200--,3.0,22.75,TIME
1974192,ATHW200M--------------RND1000200--,4.0,22.78,TIME
1933998,ATHW200M--------------RND1000200--,5.0,23.33,TIME
1552168,ATHW200M--------------RND1000200--,6.0,23.49,TIME
1536495,ATHW200M--------------RND1000200--,7.0,23.65,TIME
1537325,ATHW200M--------------RND1000100--,1.0,22.41,TIME
1910785,ATHW200M--------------RND1000100--,2.0,22.72,TIME
1569266,ATHW200M--------------RND1000100--,3.0,22.79,TIME
1939870,ATHW200M--------------RND1000100--,4.0,22.89,TIME
1938773,ATHW200M--------------RND1000100--,5.0,23.10,TIME
1977781,ATHW200M--------------RND1000100--,6.0,23.42,TIME
1933508,ATHW200M--------------RND1000100--,7.0,23.58,TIME
1951507,ATHW200M--------------RND1000100--,,,IRM
1538505,ATHW200M--------------REP-000200--,1.0,22.89,TIME
1928494,ATHW200M--------------REP-000200--,2.0,23.05,TIME
1918980,ATHW200M--------------REP-000200--,3.0,23.24,TIME
1573124,ATHW200M--------------REP-000200--,4.0,23.50,TIME
1933998,ATHW200M--------------REP-000200--,5.0,23.54,TIME
1952035,ATHW200M--------------REP-000200--,6.0,23.82,TIME
1552168,ATHW200M--------------REP-000200--,,,IRM
1561820,ATHW200M--------------REP-000300--,1.0,22.92,TIME
1573178,ATHW200M--------------REP-000300--,2.0,23.01,TIME
1930367,ATHW200M--------------REP-000300--,3.0,23.04,TIME
1939826,ATHW200M--------------REP-000300--,4.0,23.34,TIME
1536495,ATHW200M--------------REP-000300--,5.0,23.49,TIME
1552158,ATHW200M--------------REP-000300--,,,IRM
1895346,ATHW200M--------------REP-000300--,,,IRM
1974192,ATHW200M--------------REP-000100--,1.0,22.58,TIME
1924268,ATHW200M--------------REP-000100--,2.0,22.94,TIME
1961213,ATHW200M--------------REP-000100--,3.0,22.99,TIME
1938773,ATHW200M--------------REP-000100--,4.0,23.08,TIME
1930371,ATHW200M--------------REP-000100--,5.0,23.35,TIME
1951888,ATHW200M--------------REP-000100--,6.0,23.44,TIME
1535858,ATHW200M--------------REP-000100--,7.0,23.45,TIME
1939870,ATHW200M--------------REP-000400--,1.0,23.08,TIME
1904064,ATHW200M--------------REP-000400--,2.0,23.22,TIME
1915358,ATHW200M--------------REP-000400--,3.0,23.33,TIME
1977781,ATHW200M--------------REP-000400--,4.0,23.37,TIME
1569318,ATHW200M--------------REP-000400--,5.0,23.51,TIME
1933508,ATHW200M--------------REP-000400--,6.0,23.70,TIME
1965868,ATHW200M--------------SFNL000200--,1.0,21.86,TIME
1924384,ATHW200M--------------SFNL000200--,2.0,22.31,TIME
1911884,ATHW200M--------------SFNL000200--,3.0,22.55,TIME
1977673,ATHW200M--------------SFNL000200--,4.0,22.63,TIME
1934362,ATHW200M--------------SFNL000200--,5.0,22.64,TIME
1972113,ATHW200M--------------SFNL000200--,6.0,22.81,TIME
1974192,ATHW200M--------------SFNL000200--,7.0,22.81,TIME
1961213,ATHW200M--------------SFNL000200--,8.0,23.18,TIME
1537325,ATHW200M--------------SFNL000100--,1.0,21.98,TIME
1969547,ATHW200M--------------SFNL000100--,2.0,22.05,TIME
1965279,ATHW200M--------------SFNL000100--,3.0,22.30,TIME
1924507,ATHW200M--------------SFNL000100--,4.0,22.58,TIME
1538505,ATHW200M--------------SFNL000100--,5.0,22.65,TIME
1974169,ATHW200M--------------SFNL000100--,6.0,22.68,TIME
1910785,ATHW200M--------------SFNL000100--,7.0,22.69,TIME
1924268,ATHW200M--------------SFNL000100--,8.0,22.70,TIME
1960588,ATHW200M--------------SFNL000300--,1.0,22.12,TIME
1924460,ATHW200M--------------SFNL000300--,2.0,22.24,TIME
1540717,ATHW200M--------------SFNL000300--,3.0,22.36,TIME
1533136,ATHW200M--------------SFNL000300--,4.0,22.66,TIME
1935592,ATHW200M--------------SFNL000300--,5.0,22.77,TIME
1569266,ATHW200M--------------SFNL000300--,6.0,22.88,TIME
1939870,ATHW200M--------------SFNL000300--,7.0,22.92,TIME
1561820,ATHW200M--------------SFNL000300--,8.0,22.98,TIME
1965868,ATHW200M--------------FNL-000100--,1.0,21.83,TIME
1537325,ATHW200M--------------FNL-000100--,2.0,22.08,TIME
1960588,ATHW200M--------------FNL-000100--,3.0,22.20,TIME
1924384,ATHW200M--------------FNL-000100--,4.0,22.22,TIME
1924460,ATHW200M--------------FNL-000100--,5.0,22.23,TIME
1969547,ATHW200M--------------FNL-000100--,6.0,22.24,TIME
1965279,ATHW200M--------------FNL-000100--,7.0,22.42,TIME
1540717,ATHW200M--------------FNL-000100--,8.0,22.70,TIME
1919002,ATHW20KMWALK----------FNL-000100--,1.0,1:25:54,TIME
1905369,ATHW20KMWALK----------FNL-000100--,2.0,1:26:19,TIME
1939791,ATHW20KMWALK----------FNL-000100--,3.0,1:26:25,TIME
1532951,ATHW20KMWALK----------FNL-000100--,4.0,1:27:03,TIME
1535191,ATHW20KMWALK----------FNL-000100--,5.0,1:27:14,TIME
1930407,ATHW20KMWALK----------FNL-000100--,6.0,1:27:37,TIME
1904121,ATHW20KMWALK----------FNL-000100--,7.0,1:28:12,TIME
1935509,ATHW20KMWALK----------FNL-000100--,8.0,1:28:16,TIME
1930422,ATHW20KMWALK----------FNL-000100--,9.0,1:28:48,TIME
1904182,ATHW20KMWALK----------FNL-000100--,10.0,1:29:11,TIME
1919003,ATHW20KMWALK----------FNL-000100--,11.0,1:29:15,TIME
1935515,ATHW20KMWALK----------FNL-000100--,12.0,1:29:24,TIME
1951956,ATHW20KMWALK----------FNL-000100--,13.0,1:29:32,TIME
1571520,ATHW20KMWALK----------FNL-000100--,14.0,1:29:55,TIME
1910636,ATHW20KMWALK----------FNL-000100--,15.0,1:29:55,TIME
1935503,ATHW20KMWALK----------FNL-000100--,16.0,1:30:10,TIME
1571564,ATHW20KMWALK----------FNL-000100--,17.0,1:30:12,TIME
1952175,ATHW20KMWALK----------FNL-000100--,18.0,1:30:31,TIME
1930428,ATHW20KMWALK----------FNL-000100--,19.0,1:30:33,TIME
1571523,ATHW20KMWALK----------FNL-000100--,20.0,1:31:12,TIME
1919006,ATHW20KMWALK----------FNL-000100--,21.0,1:31:24,TIME
1961234,ATHW20KMWALK----------FNL-000100--,22.0,1:31:33,TIME
1552395,ATHW20KMWALK----------FNL-000100--,23.0,1:31:49,TIME
1584754,ATHW20KMWALK----------FNL-000100--,24.0,1:31:58,TIME
1911865,ATHW20KMWALK----------FNL-000100--,25.0,1:31:58,TIME
1911948,ATHW20KMWALK----------FNL-000100--,26.0,1:31:59,TIME
1892131,ATHW20KMWALK----------FNL-000100--,27.0,1:32:30,TIME
1920111,ATHW20KMWALK----------FNL-000100--,28.0,1:33:23,TIME
1537149,ATHW20KMWALK----------FNL-000100--,29.0,1:33:33,TIME
1573186,ATHW20KMWALK----------FNL-000100--,30.0,1:33:52,TIME
1939846,ATHW20KMWALK----------FNL-000100--,31.0,1:34:22,TIME
1919811,ATHW20KMWALK----------FNL-000100--,32.0,1:34:26,TIME
1927675,ATHW20KMWALK----------FNL-000100--,33.0,1:34:39,TIME
1568827,ATHW20KMWALK----------FNL-000100--,34.0,1:34:46,TIME
1568474,ATHW20KMWALK----------FNL-000100--,35.0,1:35:39,TIME
1951980,ATHW20KMWALK----------FNL-000100--,36.0,1:35:50,TIME
1568805,ATHW20KMWALK----------FNL-000100--,37.0,1:36:12,TIME
1938811,ATHW20KMWALK----------FNL-000100--,38.0,1:36:22,TIME
1536585,ATHW20KMWALK----------FNL-000100--,39.0,1:37:10,TIME
1566237,ATHW20KMWALK----------FNL-000100--,40.0,1:38:06,TIME
1556208,ATHW20KMWALK----------FNL-000100--,41.0,1:39:55,TIME
1920637,ATHW20KMWALK----------FNL-000100--,42.0,1:41:21,TIME
1938717,ATHW20KMWALK----------FNL-000100--,43.0,1:46:30,TIME
1939841,ATHW20KMWALK----------FNL-000100--,,,IRM
1568472,ATHW20KMWALK----------FNL-000100--,,,IRM
1971686,ATHW3000MST-----------RND1000100--,1.0,9:10.51,TIME
1910453,ATHW3000MST-----------RND1000100--,2.0,9:10.57,TIME
1920155,ATHW3000MST-----------RND1000100--,3.0,9:10.68,TIME
1965819,ATHW3000MST-----------RND1000100--,4.0,9:10.72,TIME
1897037,ATHW3000MST-----------RND1000100--,5.0,9:10.73,TIME
1940821,ATHW3000MST-----------RND1000100--,6.0,9:10.91,TIME
1905397,ATHW3000MST-----------RND1000100--,7.0,9:22.48,TIME
1544471,ATHW3000MST-----------RND1000100--,8.0,9:23.39,TIME
1573120,ATHW3000MST-----------RND1000100--,9.0,9:24.43,TIME
1933513,ATHW3000MST-----------RND1000100--,10.0,9:24.69,TIME
1924478,ATHW3000MST-----------RND1000100--,11.0,9:27.26,TIME
1974349,ATHW3000MST-----------RND1000100--,12.0,9:27.81,TIME
1926102,ATHW3000MST-----------RND1000200--,1.0,9:15.11,TIME
1897036,ATHW3000MST-----------RND1000200--,2.0,9:15.42,TIME
1960722,ATHW3000MST-----------RND1000200--,3.0,9:16.33,TIME
1924392,ATHW3000MST-----------RND1000200--,4.0,9:16.46,TIME
1933514,ATHW3000MST-----------RND1000200--,5.0,9:16.46,TIME
1920276,ATHW3000MST-----------RND1000200--,6.0,9:16.47,TIME
1974201,ATHW3000MST-----------RND1000200--,7.0,9:20.71,TIME
1572984,ATHW3000MST-----------RND1000200--,8.0,9:26.61,TIME
1548845,ATHW3000MST-----------RND1000200--,9.0,9:27.41,TIME
1911913,ATHW3000MST-----------RND1000200--,10.0,9:27.70,TIME
1939742,ATHW3000MST-----------RND1000200--,11.0,9:28.72,TIME
1928822,ATHW3000MST-----------RND1000200--,12.0,9:35.56,TIME
1910421,ATHW3000MST-----------RND1000300--,1.0,9:13.56,TIME
1910736,ATHW3000MST-----------RND1000300--,2.0,9:14.78,TIME
1920174,ATHW3000MST-----------RND1000300--,3.0,9:14.85,TIME
1573121,ATHW3000MST-----------RND1000300--,4.0,9:16.51,TIME
1905411,ATHW3000MST-----------RND1000300--,5.0,9:17.39,TIME
1904347,ATHW3000MST-----------RND1000300--,6.0,9:22.77,TIME
1961008,ATHW3000MST-----------RND1000300--,7.0,9:24.78,TIME
1539314,ATHW3000MST-----------RND1000300--,8.0,9:31.23,TIME
1939727,ATHW3000MST-----------RND1000300--,9.0,9:32.93,TIME
1952166,ATHW3000MST-----------RND1000300--,10.0,9:33.96,TIME
1537518,ATHW3000MST-----------RND1000300--,11.0,9:34.78,TIME
1919146,ATHW3000MST-----------RND1000300--,12.0,9:43.50,TIME
1926102,ATHW3000MST-----------FNL-000100--,1.0,8:52.76,TIME
1971686,ATHW3000MST-----------FNL-000100--,2.0,8:53.34,TIME
1910453,ATHW3000MST-----------FNL-000100--,3.0,8:55.15,TIME
1910736,ATHW3000MST-----------FNL-000100--,4.0,8:58.67,TIME
1897036,ATHW3000MST-----------FNL-000100--,5.0,9:00.83,TIME
1910421,ATHW3000MST-----------FNL-000100--,6.0,9:04.24,TIME
